ID,NOM,VILLE,ETAT,LATITUDE,LONGITUDE,A_DISTANCE_SEULEMENT,NOMBRE_ETUDIANTS,AGE_ENTREE,COUT_MOYEN_ANNEE_ACADEMIE,TAUX_ADMISSION,DEFAUT_PAIEMENT_2ANNEES,DEFAUT_PAIEMENT_3ANNEES
2320900,Tidewater Tech-Trades,Norfolk,VA,36.872067,-76.219928,0.0,398,29.307365439,21584.0,,0.28,0.242
376500,Norfolk State University,Norfolk,VA,36.848429,-76.261375,0.0,1044,23.138953942,24948.0,0.8969,0.171,0.113
372700,Northern Virginia Community College,Annandale,VA,38.833361,-77.236718,0.0,9728,24.017157007,14546.0,,0.103,0.113
372800,Old Dominion University,Norfolk,VA,36.886418,-76.30666,0.0,4892,23.603998203,23993.0,0.8699,0.056,0.069
375100,Patrick Henry Community College,Martinsville,VA,36.737893,-79.871133,0.0,606,24.12993763,10392.0,,0.0,
915900,Paul D Camp Community College,Franklin,VA,36.674527,-76.93757,0.0,309,27.06466877,9303.0,,0.0,0.258
1274400,Southside College of Health Sciences,Colonial Heights,VA,37.267704,-77.400278,0.0,53,28.521008403,,0.0,0.075,0.0
992800,Piedmont Virginia Community College,Charlottesville,VA,38.006895,-78.483707,0.0,946,24.932788945,11333.0,,0.113,0.137
373200,Radford University,Radford,VA,37.136907,-80.549728,0.0,2385,20.578478759,23125.0,0.7458,0.03,0.056
1159600,Sylvain Melloul International Hair Academy,Lynchburg,VA,37.364298,-79.179789,0.0,80,23.763157895,,,0.138,0.136
373300,Randolph-Macon College,Ashland,VA,37.76043,-77.478416,0.0,350,19.685575365,53515.0,0.6711,0.065,0.043
373400,Randolph College,Lynchburg,VA,37.437315,-79.171887,0.0,172,20.177966102,54270.0,0.8668,0.04,0.058
916000,Rappahannock Community College,Glenns,VA,37.564425,-76.623913,0.0,529,25.672433679,12311.0,,0.0,
2342700,Fortis College-Norfolk,Norfolk,VA,36.846983,-76.190241,0.0,726,28.87791108,25995.0,,0.079,0.236
370700,Richard Bland College,South Prince George,VA,37.156972,-77.399932,0.0,415,20.373033708,18337.0,0.5765,0.099,0.137
1004300,Bon Secours Memorial College of Nursing,Richmond,VA,37.646698,-77.433569,0.0,77,29.302083333,,,0.01,0.029
374400,University of Richmond,University of Richmond,VA,37.577393,-77.538806,0.0,470,20.751515152,64785.0,0.3017,0.012,0.021
2140000,Riverside College of Health Careers,Newport News,VA,37.034972,-76.456164,0.0,107,28.57037037,20343.0,0.2727,0.014,0.026
373600,Roanoke College,Salem,VA,37.294861,-80.055467,0.0,498,19.866828087,58293.0,0.7249,0.025,0.03
2358500,Bon Secours St Mary's Hospital School of Medical Imaging,Richmond,VA,37.64687,-77.433201,0.0,15,28,,,0.071,0.0
373700,Shenandoah University,Winchester,VA,39.167355,-78.157433,0.0,546,21.783905967,45577.0,0.7029,0.049,0.041
373800,Southern Virginia University,Buena Vista,VA,37.740368,-79.35037,0.0,260,20.919661734,26624.0,0.6925,0.066,0.079
866100,Southside Virginia Community College,Alberta,VA,36.839066,-77.917962,0.0,986,24.379826635,12821.0,,0.0,
726000,Southwest Virginia Community College,Cedar Bluff,VA,37.006196,-81.796682,0.0,741,24.431491294,13731.0,,0.0,
953500,Staunton School of Cosmetology,Staunton,VA,38.149508,-79.070811,0.0,28,25.303030303,,,0.1,0.108
145901,Strayer University-Virginia,Arlington,VA,38.890995,-77.085294,0.0,13484,33.360801106,27879.0,,0.105,0.104
374200,Sweet Briar College,Sweet Briar,VA,37.556725,-79.081014,0.0,132,20.503546099,53912.0,0.7569,0.039,0.018
687100,Thomas Nelson Community College,Hampton,VA,37.063821,-76.420046,0.0,2901,25.891144323,11379.0,,0.131,0.156
371200,Tidewater Community College,Norfolk,VA,36.8501,-76.289904,0.0,7910,26.206298351,12462.0,,0.114,0.162
374300,Union Presbyterian Seminary,Richmond,VA,37.578928,-77.449314,0.0,PrivacySuppressed,,,,0.025,0.04
374700,The University of Virginia's College at Wise,Wise,VA,36.970602,-82.559656,0.0,399,22.425948592,21789.0,0.7742,0.095,0.134
709900,Virginia Highlands Community College,Abingdon,VA,36.698866,-82.001118,0.0,555,24.798850575,11961.0,,0.0,
375400,Virginia Polytechnic Institute and State University,Blacksburg,VA,37.229012,-80.423675,0.0,3454,19.822727976,26240.0,0.6485,0.026,0.016
376000,Virginia Western Community College,Roanoke,VA,37.245029,-79.973011,0.0,1532,24.146254459,11721.0,,0.128,0.173
373500,Virginia Commonwealth University,Richmond,VA,37.54962,-77.452697,0.0,4675,21.298947612,30452.0,0.8625,0.047,0.041
374500,University of Virginia-Main Campus,Charlottesville,VA,38.035665,-78.503428,0.0,1801,20.344480519,32213.0,0.2643,0.015,0.015
375300,Virginia Military Institute,Lexington,VA,37.7896,-79.437067,0.0,312,19.459302326,30600.0,0.513,0.045,0.021
953700,Virginia School of Hair Design,Hampton,VA,37.025306,-76.346436,0.0,47,29.836956522,,,0.0,
376200,Virginia University of Lynchburg,Lynchburg,VA,37.395187,-79.151615,0.0,236,21.720221607,25329.0,,0.156,0.279
376400,Virginia State University,Petersburg,VA,37.234692,-77.419026,0.0,1262,20.702235344,22581.0,0.9109,0.105,0.152
376600,Virginia Union University,Richmond,VA,37.562405,-77.450903,0.0,525,20.036548223,30864.0,0.4375,0.208,0.161
376700,Virginia Wesleyan University,Virginia Beach,VA,36.868417,-76.18606,0.0,454,21.747211896,49558.0,0.7041,0.077,0.048
376800,Washington and Lee University,Lexington,VA,37.788939,-79.443018,0.0,164,19.404929577,67150.0,0.2116,0.022,0.013
376100,Wytheville Community College,Wytheville,VA,36.95731,-81.071181,0.0,667,23.778937381,7157.0,,0.086,0.164
376900,Bellevue College,Bellevue,WA,47.584014,-122.150118,0.0,1504,25.995650455,12981.0,,0.044,0.074
499900,Bellingham Technical College,Bellingham,WA,48.766189,-122.51216,0.0,747,28.854491463,11337.0,,0.154,0.171
377000,Big Bend Community College,Moses Lake,WA,47.183651,-119.325678,0.0,621,24.594068582,13505.0,,0.158,0.186
377100,Central Washington University,Ellensburg,WA,47.002687,-120.538368,0.0,2560,23.442911418,22289.0,0.7816,0.071,0.058
377200,Centralia College,Centralia,WA,46.715017,-122.960591,0.0,559,27.534679543,14418.0,,0.0,
1302200,City University of Seattle,Seattle,WA,47.617381,-122.344594,0.0,233,31.946202532,30940.0,,0.039,0.047
3065000,Paul Mitchell the School-Richland,Richland,WA,46.22626,-119.246059,0.0,86,24.690217391,,,0.037,0.032
377300,Clark College,Vancouver,WA,45.636133,-122.651257,0.0,2424,26.160852713,13243.0,,0.122,0.133
575200,Clover Park Technical College,Lakewood,WA,47.176084,-122.497873,0.0,999,30.253446448,13568.0,,0.123,0.2
377400,Columbia Basin College,Pasco,WA,46.25216,-119.12103,0.0,1273,24.600965759,14720.0,,0.078,0.112
1231500,Cornish College of the Arts,Seattle,WA,47.618174,-122.336238,0.0,199,20.991869919,56257.0,0.7746,0.055,0.029
1148100,Divers Institute of Technology,Seattle,WA,47.647402,-122.340894,0.0,246,26.244660194,,,0.069,0.13
377500,Eastern Washington University,Cheney,WA,47.490667,-117.583808,0.0,2670,22.911190053,19450.0,0.6342,0.045,0.051
500100,Edmonds Community College,Lynnwood,WA,47.816376,-122.327598,0.0,1034,28.837431009,13881.0,,0.101,0.126
377600,Everett Community College,Everett,WA,48.006626,-122.204736,0.0,1410,28.045538178,14989.0,,0.078,0.121
2184200,Paroba College of Cosmetology,Everett,WA,47.907818,-122.243673,0.0,87,28.129310345,,0.8714,0.012,0.077
815500,The Evergreen State College,Olympia,WA,47.07382,-122.977492,0.0,1113,26.556996218,21033.0,0.9523,0.046,0.104
500000,Pierce College-Fort Steilacoom,Lakewood,WA,47.172082,-122.570935,0.0,1995,27.203803132,12640.0,,0.082,0.134
973900,Glen Dow Academy of Hair Design,Spokane,WA,47.657719,-117.416526,0.0,122,26.352941176,,,0.103,0.108
377800,Gonzaga University,Spokane,WA,47.666531,-117.400625,0.0,763,19.832310838,57052.0,0.6562,0.017,0.015
377900,Grays Harbor College,Aberdeen,WA,46.953881,-123.803068,0.0,583,26.972380952,12786.0,,0.214,0.205
378000,Green River College,Auburn,WA,47.313648,-122.175819,0.0,1323,26.754176611,14100.0,,0.138,0.123
1249600,Toni & Guy Hairdressing Academy-Shoreline,Shoreline,WA,47.761696,-122.344548,0.0,37,26.785714286,,,0.037,0.088
377700,Heritage University,Toppenish,WA,46.3748,-120.394972,0.0,289,24.383073497,25170.0,,0.123,0.08
378100,Highline College,Des Moines,WA,47.388231,-122.303064,0.0,1327,26.563106796,14404.0,,0.102,0.118
2222900,International Air and Hospitality Academy,Vancouver,WA,45.627871,-122.639759,0.0,495,27.913439636,,,0.045,0.254
2242500,Bastyr University,Kenmore,WA,47.729935,-122.251708,0.0,105,30.365384615,,,0.011,0.02
2203300,Gene Juarez Academy,Mountlake Terrace,WA,47.779174,-122.312814,0.0,293,24.158102767,,,0.156,0.142
530600,Bates Technical College,Tacoma,WA,47.251743,-122.44683,0.0,504,31.674012856,11753.0,,0.117,0.205
537300,Lake Washington Institute of Technology,Kirkland,WA,47.705077,-122.167131,0.0,572,29.924130664,14269.0,,0.103,0.109
378200,Lower Columbia College,Longview,WA,46.14214,-122.935928,0.0,851,28.022792023,13051.0,,0.19,0.157
2541900,BJ's Beauty & Barber College,Tacoma,WA,47.208428,-122.483385,0.0,52,28.281690141,,,0.166,0.076
970400,North Seattle College,Seattle,WA,47.698408,-122.333584,0.0,715,29.903202329,12477.0,,0.0,0.133
378300,Northwest University,Kirkland,WA,47.657945,-122.192763,0.0,520,25.218220339,41757.0,0.9521,0.037,0.074
378400,Olympic College,Bremerton,WA,47.574769,-122.635113,0.0,1348,28.367901235,12205.0,,0.092,0.178
938700,Perry Technical Institute,Yakima,WA,46.571492,-120.537976,0.0,398,24.814946619,,,0.082,0.081
378500,Pacific Lutheran University,Tacoma,WA,47.14516,-122.440421,0.0,651,21.398954704,53352.0,0.7979,0.021,0.034
378600,Peninsula College,Port Angeles,WA,48.101295,-123.412865,0.0,484,28.724489796,11699.0,,0.156,0.186
379700,University of Puget Sound,Tacoma,WA,47.26308,-122.478982,0.0,413,20.360613811,63474.0,0.8831,0.022,0.011
1043400,Renton Technical College,Renton,WA,47.489206,-122.176303,0.0,744,29.260904685,12153.0,,0.071,0.083
379400,Saint Martin's University,Lacey,WA,47.041068,-122.816354,0.0,297,23.835355286,49064.0,0.9563,0.048,0.028
970600,South Seattle College,Seattle,WA,47.5475,-122.352672,0.0,612,26.590113285,15183.0,,0.0,0.125
378700,Seattle Central College,Seattle,WA,47.616748,-122.321231,0.0,1247,28.040018832,11715.0,,0.0,0.133
378800,Seattle Pacific University,Seattle,WA,47.650214,-122.361667,0.0,749,20.802005013,56185.0,0.9008,0.008,0.019
379000,Seattle University,Seattle,WA,47.608859,-122.318851,0.0,950,21.606892523,59495.0,0.7565,0.024,0.019
379100,Shoreline Community College,Shoreline,WA,47.747402,-122.358626,0.0,954,27.626233314,12468.0,,0.115,0.091
379200,Skagit Valley College,Mount Vernon,WA,48.437194,-122.30894,0.0,914,27.676293622,14670.0,,0.116,0.15
537200,South Puget Sound Community College,Olympia,WA,47.023698,-122.929578,0.0,1009,27.74047619,12624.0,,0.142,0.139
379300,Spokane Community College,Spokane,WA,47.674034,-117.360065,0.0,2333,27.866393443,11430.0,,0.195,0.182
954400,Spokane Falls Community College,Spokane,WA,47.676741,-117.463538,0.0,1893,25.658544109,12383.0,,0.167,0.174
2202200,Stylemaster College of Hair Design,Longview,WA,46.136018,-122.934592,0.0,61,26.776699029,,,0.177,0.269
379600,Tacoma Community College,Tacoma,WA,47.244622,-122.524793,0.0,1913,27.709903917,11990.0,,0.075,0.143
500600,Walla Walla Community College,Walla Walla,WA,46.078557,-118.276505,0.0,950,25.865892972,12510.0,,0.122,0.158
379900,Walla Walla University,College Place,WA,46.048088,-118.389555,0.0,347,20.876119403,37494.0,0.5077,0.036,0.041
380000,Washington State University,Pullman,WA,46.730448,-117.158168,0.0,5428,22.69739777,25267.0,0.7719,0.026,0.041
379800,University of Washington-Seattle Campus,Seattle,WA,47.65538,-122.30514,0.0,6633,22.528038637,25275.0,0.4869,0.032,0.028
380100,Wenatchee Valley College,Wenatchee,WA,47.431234,-120.337198,0.0,876,24.89326268,13785.0,,0.187,0.148
380200,Western Washington University,Bellingham,WA,48.737812,-122.485734,0.0,2981,21.651877883,23171.0,0.8766,0.03,0.027
1036400,Whatcom Community College,Bellingham,WA,48.7939,-122.493253,0.0,969,25.85690699,13252.0,,0.095,0.128
380300,Whitman College,Walla Walla,WA,46.069815,-118.331546,0.0,175,19.432343234,64504.0,0.5015,0.008,0.004
380400,Whitworth University,Spokane,WA,47.753358,-117.416714,0.0,638,22.461398728,57005.0,0.9078,0.031,0.02
380500,Yakima Valley College,Yakima,WA,46.586098,-120.528525,0.0,1181,24.460837887,14640.0,,0.1,0.149
380600,Alderson Broaddus University,Philippi,WV,39.158067,-80.047728,0.0,371,20.633540373,38879.0,0.4253,0.058,0.132
2159100,Appalachian Beauty School,Belfry,KY,37.624479,-82.266793,0.0,14,23.473684211,,,0.4,
754400,Appalachian Bible College,Mount Hope,WV,37.853335,-81.198867,0.0,39,20.941860465,24939.0,0.4524,0.045,0.03
1235900,B M Spurr School of Practical Nursing,Glen Dale,WV,39.946126,-80.752394,0.0,PrivacySuppressed,27.842105263,,0.3043,0.0,
1274300,Ben Franklin Career Center,Dunbar,WV,38.367234,-81.75353,0.0,53,28.477777778,16827.0,,0.0,
380800,Bethany College,Bethany,WV,40.205819,-80.560056,0.0,247,19.881612091,42674.0,0.9077,0.107,0.212
380900,Bluefield State College,Bluefield,WV,37.265732,-81.239037,0.0,439,24.338582677,16573.0,0.9454,0.217,0.19
2275300,Cabell County Career Technology Center,Huntington,WV,38.403244,-82.372418,0.0,62,26.264705882,,,0.0,
2178200,Charleston School of Beauty Culture,Charleston,WV,38.349945,-81.634583,0.0,77,26.623287671,,,0.214,0.067
381800,University of Charleston,Charleston,WV,38.333367,-81.616244,0.0,544,24.657772622,41701.0,0.5042,0.058,0.081
895900,Clarksburg Beauty Academy and School of Massage Therapy,Clarksburg,WV,39.279875,-80.339054,0.0,59,28.168224299,,,0.151,0.064
381000,Concord University,Athens,WV,37.423723,-81.006696,0.0,549,21.981481481,16246.0,0.8898,0.13,0.129
381100,Davis & Elkins College,Elkins,WV,38.931232,-79.846022,0.0,221,21.716775599,40551.0,0.3695,0.103,0.164
381200,Fairmont State University,Fairmont,WV,39.483079,-80.162433,0.0,957,22.00556962,16864.0,0.9477,0.136,0.109
381300,Glenville State College,Glenville,WV,38.93547,-80.834295,0.0,364,22.550884956,22499.0,,0.172,0.176
904700,Huntington Junior College,Huntington,WV,38.419732,-82.443234,0.0,378,30.056640625,14265.0,,0.154,0.182
835500,James Rumsey Technical Institute,Martinsburg,WV,39.5328,-77.978583,0.0,69,30.868613139,,,0.0,
2524500,Ralph R Willis Career and Technical Center,Stollings,WV,37.82694,-81.94289,0.0,PrivacySuppressed,27.95,,,0.0,
381500,Marshall University,Huntington,WV,38.422482,-82.428964,0.0,2261,21.542237727,19016.0,0.9062,0.123,0.111
2535500,Mercer County Technical Education Center,Princeton,WV,37.360024,-81.104647,0.0,45,25.451612903,,,0.0,
3052000,Meredith Manor International Equestrian Center,Waverly,WV,39.298354,-81.398107,0.0,75,22.552380952,27918.0,,0.138,0.075
1290400,Monongalia County Technical Education Center,Morgantown,WV,39.611165,-79.957275,0.0,38,27.35,,0.7778,0.0,
3102100,Morgantown Beauty College Inc,Morgantown,WV,39.628866,-79.954593,0.0,50,23.234482759,,,0.06,0.038
500800,Mountain State College,Parkersburg,WV,39.273787,-81.548845,0.0,83,30.088235294,20977.0,,0.116,0.224
381900,Ohio Valley University,Vienna,WV,39.312447,-81.537808,0.0,122,20.879699248,30171.0,0.3443,0.043,0.083
382800,West Virginia University at Parkersburg,Parkersburg,WV,39.216379,-81.506192,0.0,664,25.214831804,10000.0,,0.231,0.165
382711,Potomac State College of West Virginia University,Keyser,WV,39.438323,-78.981441,0.0,5340,20.54234904,14254.0,,0.086,0.08
1290500,Academy of Careers and Technology,Beckley,WV,37.795299,-81.165435,0.0,95,25.464788732,,,0.0,
382000,Salem University,Salem,WV,39.288632,-80.571767,0.0,265,30.146603099,27128.0,,0.189,0.17
382200,Shepherd University,Shepherdstown,WV,39.433071,-77.804101,0.0,820,22.608160622,16744.0,0.8946,0.096,0.097
381600,Southern West Virginia Community and Technical College,Mount Gay,WV,37.851756,-82.023014,0.0,558,24.619730185,12110.0,,0.171,0.215
2534800,Fred W Eberle Technical Center,Buckhannon,WV,39.001908,-80.225278,0.0,60,26.411764706,,,0.333,
1124500,West Virginia School of Osteopathic Medicine,Lewisburg,WV,37.804273,-80.43782,0.0,PrivacySuppressed,,,,0.004,0.01
382600,West Virginia State University,Institute,WV,38.380541,-81.765034,0.0,735,22.754585153,17397.0,0.9439,0.101,0.149
1257300,West Virginia University Hospital Departments of Rad Tech and Nutrition,Morgantown,WV,39.654269,-79.957959,0.0,PrivacySuppressed,25.238095238,,,0.052,0.0
382300,West Liberty University,West Liberty,WV,40.164417,-80.602256,0.0,595,21.164670659,20933.0,0.6936,0.145,0.094
382701,West Virginia University Institute of Technology,Beckley,WV,37.775924,-81.184072,0.0,5340,20.54234904,17166.0,0.6065,0.086,0.08
383000,West Virginia Wesleyan College,Buckhannon,WV,38.990661,-80.218969,0.0,375,19.872472784,44409.0,0.7017,0.086,0.073
1057300,West Virginia Junior College-Charleston,Charleston,WV,38.34804,-81.63413,0.0,224,25.076271186,20668.0,,0.052,0.02
500700,West Virginia Junior College-Morgantown,Morgantown,WV,39.63248,-79.955006,0.0,284,27.160048135,23171.0,,0.068,0.014
760000,International Beauty School 4,Martinsburg,WV,39.456357,-77.965463,0.0,95,28.978571429,,,0.214,0.272
905400,West Virginia Northern Community College,Wheeling,WV,40.063318,-80.721263,0.0,530,25,10182.0,,0.267,0.178
382700,West Virginia University,Morgantown,WV,39.634371,-79.954391,0.0,5340,20.54234904,21278.0,0.8161,0.086,0.08
383100,Wheeling University,Wheeling,WV,40.070873,-80.690804,0.0,296,22.741452991,39647.0,0.8634,0.045,0.04
1174900,Wood County School of Practical Nursing,Parkersburg,WV,39.21676,-81.50573,0.0,24,28.75,,1.0,0.152,
1148400,VICI Beauty School,Greenfield,WI,42.969877,-88.049912,0.0,175,23.021201413,,,0.107,0.164
383200,Alverno College,Milwaukee,WI,42.982842,-87.965174,0.0,392,24.360552764,37091.0,0.6978,0.058,0.07
400700,Madison Area Technical College,Madison,WI,43.12183,-89.327921,0.0,3010,25.153428514,14108.0,,0.117,0.131
663900,Bellin College,Green Bay,WI,44.468277,-87.921722,0.0,109,25.154205607,28340.0,0.8814,0.023,0.018
383500,Beloit College,Beloit,WI,42.504022,-89.029285,0.0,201,19.727810651,59283.0,0.564,0.006,0.034
539000,Blackhawk Technical College,Janesville,WI,42.593159,-89.016254,0.0,792,26.588929889,13045.0,,0.137,0.183
383700,Cardinal Stritch University,Milwaukee,WI,43.139752,-87.909045,0.0,500,26.003418803,39319.0,0.7094,0.042,0.083
383800,Carroll University,Waukesha,WI,43.004527,-88.228114,0.0,767,20.308801214,42918.0,0.6864,0.022,0.012
383900,Carthage College,Kenosha,WI,42.622969,-87.820924,0.0,731,20.151291513,55732.0,0.6783,0.055,0.062
4159400,Columbia College of Nursing,Glendale,WI,43.097318,-87.918283,0.0,57,24.88,,,,0.013
384200,Concordia University-Wisconsin,Mequon,WI,43.253387,-87.91552,0.0,1261,24.278212805,43099.0,0.6473,0.062,0.05
384800,Edgewood College,Madison,WI,43.057059,-89.422884,0.0,448,22.684350133,41916.0,0.7288,0.033,0.021
974400,Fox Valley Technical College,Appleton,WI,44.283174,-88.45893,0.0,2094,25.827164366,14631.0,,0.116,0.135
538900,Gateway Technical College,Kenosha,WI,42.605677,-87.846695,0.0,1707,26.97279363,12844.0,,0.183,0.235
3220300,The Professional Hair Design Academy,Eau Claire,WI,44.783374,-91.461714,0.0,36,26.451612903,,,0.14,0.166
385400,Lakeland University,Plymouth,WI,43.841573,-87.883414,0.0,555,27.183783784,39929.0,0.5198,0.051,0.073
919400,Lakeshore Technical College,Cleveland,WI,43.924774,-87.75454,0.0,580,27.700823422,14187.0,,0.078,0.103
385600,Lawrence University,Appleton,WI,44.261323,-88.397822,0.0,269,19.598698482,58458.0,0.6248,0.019,0.01
2317200,Maranatha Baptist University,Watertown,WI,43.195013,-88.737016,0.0,187,21.024657534,25217.0,0.908,0.009,0.052
386100,Marian University,Fond Du Lac,WI,43.777411,-88.420638,0.0,385,23.182147165,38180.0,0.6504,0.039,0.071
386300,Marquette University,Milwaukee,WI,43.03903,-87.927961,0.0,1303,19.584563475,54851.0,0.8166,0.027,0.02
2453500,Medical College of Wisconsin,Milwaukee,WI,43.044527,-88.022674,0.0,PrivacySuppressed,27.15,,,0.0,0.0
538000,Mid-State Technical College,Wisconsin Rapids,WI,44.391091,-89.783785,0.0,836,26.121443442,13913.0,,0.125,0.171
386600,Milwaukee Area Technical College,Milwaukee,WI,43.04359,-87.920818,0.0,4418,25.744857649,13444.0,,0.134,0.224
2077100,Milwaukee Institute of Art & Design,Milwaukee,WI,43.030917,-87.907925,0.0,167,20.547619048,46529.0,0.6401,0.061,0.063
386800,Milwaukee School of Engineering,Milwaukee,WI,43.045364,-87.907691,0.0,563,21.184284378,51009.0,0.6311,0.024,0.025
925600,Moraine Park Technical College,Fond du Lac,WI,43.785224,-88.417656,0.0,763,27.658151766,13588.0,,0.105,0.099
386900,Mount Mary University,Milwaukee,WI,43.072507,-88.030732,0.0,244,22.853006682,41499.0,0.6198,0.038,0.056
387400,Nashotah House,Nashotah,WI,43.082193,-88.423743,0.0,,PrivacySuppressed,,,0.05,0.023
538400,Nicolet Area Technical College,Rhinelander,WI,45.609542,-89.425055,0.0,368,25.681208054,12847.0,,0.127,0.212
538700,Northcentral Technical College,Wausau,WI,44.986458,-89.646369,0.0,1369,26.34627126,14134.0,,0.097,0.149
530100,Northeast Wisconsin Technical College,Green Bay,WI,44.526467,-88.105675,0.0,2242,25.50178117,14238.0,,0.143,0.162
387500,Northland College,Ashland,WI,46.579087,-90.87476,0.0,182,21.408026756,47075.0,0.5096,0.053,0.046
388400,Ripon College,Ripon,WI,43.844135,-88.842333,0.0,199,19.535620053,52216.0,0.69,0.039,0.017
2078000,Sacred Heart Seminary and School of Theology,Franklin,WI,42.910829,-88.04438,0.0,,,,,0.166,
389200,Saint Norbert College,De Pere,WI,44.44483,-88.067812,0.0,475,19.572668113,47602.0,0.7768,0.023,0.022
385000,Holy Family College,Manitowoc,WI,44.071038,-87.742961,0.0,65,22.688235294,40951.0,0.5,0.069,0.079
941900,State College of Beauty Culture Inc,Wausau,WI,44.936911,-89.618062,0.0,31,23.984375,,,0.044,0.184
766900,Southwest Wisconsin Technical College,Fennimore,WI,42.976238,-90.637714,0.0,507,25.415478615,14348.0,,0.1,0.045
391100,Viterbo University,La Crosse,WI,43.803133,-91.244297,0.0,537,23.662528217,38690.0,0.758,0.031,0.042
530400,Chippewa Valley Technical College,Eau Claire,WI,44.794867,-91.505675,0.0,1448,24.947422328,14429.0,,0.088,0.103
529400,Waukesha County Technical College,Pewaukee,WI,43.071444,-88.256292,0.0,1162,27.536092882,13590.0,,0.107,0.16
384000,Western Technical College,La Crosse,WI,43.815309,-91.246191,0.0,1339,24.387682765,13449.0,,0.081,0.139
392600,University of Wisconsin-Whitewater,Whitewater,WI,42.835563,-88.742368,0.0,2443,21.069948764,17576.0,0.7578,0.061,0.085
1182400,Wisconsin Indianhead Technical College,Shell Lake,WI,45.747831,-91.916484,0.0,827,26.685079365,14783.0,,0.11,0.118
2271300,Wisconsin School of Professional Psychology,Milwaukee,WI,43.10534,-88.026735,0.0,,,,,0.0,0.022
391700,University of Wisconsin-Eau Claire,Eau Claire,WI,44.798284,-91.501906,0.0,1998,20.367547952,19581.0,0.7796,0.033,0.075
389900,University of Wisconsin-Green Bay,Green Bay,WI,44.532298,-87.919973,0.0,1346,24.113653699,18408.0,0.7858,0.03,0.093
391900,University of Wisconsin-La Crosse,La Crosse,WI,43.81568,-91.23186,0.0,1901,20.227668213,17213.0,0.7065,0.015,0.016
2136600,Wisconsin Lutheran College,Milwaukee,WI,43.036943,-88.022718,0.0,297,22.521891419,41162.0,0.8039,0.019,0.056
392000,University of Wisconsin-Oshkosh,Oshkosh,WI,44.026206,-88.549369,0.0,2230,21.692412664,18612.0,0.7084,0.036,0.034
501500,University of Wisconsin-Parkside,Kenosha,WI,42.647718,-87.855231,0.0,1129,22.520970187,16329.0,0.6712,0.078,0.106
962100,Herzing University-Madison,Madison,WI,43.14415,-89.291561,0.0,4088,31.289940828,28472.0,1.0,0.117,0.127
391500,University of Wisconsin-Stout,Menomonie,WI,44.873187,-91.926653,0.0,1844,21.885772123,19477.0,0.9011,0.029,0.036
392500,University of Wisconsin-Superior,Superior,WI,46.717629,-92.091007,0.0,655,24.372177055,18421.0,0.776,0.058,0.051
389500,University of Wisconsin-Madison,Madison,WI,43.075409,-89.404098,0.0,3855,20.109977494,25497.0,0.5173,0.011,0.013
389600,University of Wisconsin-Milwaukee,Milwaukee,WI,43.076848,-87.880488,0.0,5153,22.251829826,22226.0,0.7403,0.041,0.083
392100,University of Wisconsin-Platteville,Platteville,WI,42.733451,-90.48622,0.0,1744,20.79348199,18553.0,0.8236,0.024,0.087
392300,University of Wisconsin-River Falls,River Falls,WI,44.8534,-92.622641,0.0,1294,21.150219736,19471.0,0.7507,0.022,0.039
392400,University of Wisconsin-Stevens Point,Stevens Point,WI,44.529582,-89.570934,0.0,2067,20.990082645,18368.0,0.8329,0.028,0.035
392800,Casper College,Casper,WY,42.832788,-106.326712,0.0,500,25.479856759,11920.0,,0.155,0.105
728900,Central Wyoming College,Riverton,WY,43.030556,-108.426738,0.0,221,25.522330097,11119.0,,0.186,0.033
392900,Eastern Wyoming College,Torrington,WY,42.079354,-104.190823,0.0,175,23.481927711,12518.0,,0.091,0.15
925900,Laramie County Community College,Cheyenne,WY,41.104288,-104.778789,0.0,917,25.258207071,11068.0,,0.103,0.129
393100,Northwest College,Powell,WY,44.760656,-108.761853,0.0,348,23.089030207,12771.0,,0.098,0.161
393000,Northern Wyoming Community College District,Sheridan,WY,44.763926,-106.941105,0.0,477,25.588183422,13477.0,,0.145,0.045
393300,Western Wyoming Community College,Rock Springs,WY,41.590964,-109.237126,0.0,431,25.053927315,12267.0,,0.122,0.189
2211900,Cheeks Beauty Academy,Cheyenne,WY,41.134123,-104.816751,0.0,78,25.696428571,,,0.103,0.128
915700,WyoTech,Laramie,WY,41.30354,-105.621161,0.0,890,22.63943662,,,0.1,0.175
393200,University of Wyoming,Laramie,WY,41.311773,-105.57931,0.0,1753,22.668979875,19777.0,0.9603,0.036,0.049
1001000,American Samoa Community College,PagoPago,AS,-14.322636,-170.742774,0.0,506,19.699228792,8050.0,,0.0,
1536100,Guam Community College,Mangilao,GU,13.440649,144.808944,0.0,677,22.835543767,11157.0,,,
393500,University of Guam,Mangilao,GU,13.433047,144.803978,0.0,815,21.790844515,13659.0,,0.043,0.131
3033000,Northern Marianas College,Saipan,MP,15.152247,145.721733,0.0,432,21.080669711,8738.0,,,
2343600,Institute of Beauty Careers,Arecibo,PR,18.468413,-66.719492,0.0,383,22.760104302,,,0.0,
2570400,Educational Technical College-Recinto de Bayamon,BAYAMON,PR,18.398885,-66.151679,0.0,703,25.306403941,,,,
1194100,American University of Puerto Rico,Bayamon,PR,18.407058,-66.186631,0.0,480,25.659707724,16705.0,,0.173,0.084
